app_id,age,employment_type,annual_income,loan_amount,loan_type,application_date,doc_complete_pct,doc_rework,aml_flag,kyc_days,credit_score,dti_ratio,past_default,risk_category,credit_days,collateral_type,property_value,ltv_ratio,legal_clearance,valuation_days,policy_deviation,fraud_flag,underwriting_days,officer_load,queue_position,reassigned,sanction_status,approved_amount,agreement_signed,insurance_done,disbursed,sla_breach,delay_risk
-1.7314735534926655,-1.0550953360079023,-0.9867543820659301,-1.5822583481182482,-1.1667909686241678,0.02436850894142899,-0.43966966308061917,-1.1880614066552784,1.5116432424616588,-0.2326177831310675,0.14085465877796047,-1.524639604199513,-1.6339352859367011,1.3170919044533924,-0.9638698818938192,-0.7158464731525744,-1.0242950394631678,-0.19963244165869168,0.9882172377453751,-2.4678525934292597,0.45502377641686087,-0.7995900589021113,-0.18181818181818182,0.8609874619115161,-0.741593187362762,0.7483956202057681,-0.6812700223393171,1.0562461139878943,-0.8239308035622614,-1.0562461139878943,-1.0562461139878943,-1.0562461139878943,-0.47485807993381696,0.8514934957128646
-1.7303188528901363,1.61430505869345,-0.9867543820659301,0.0757294799123851,0.640754650641995,0.02436850894142899,0.8963255510263125,0.5973038730070199,-1.082710148490845,-0.2326177831310675,-0.4842399807692012,-0.3435601096955909,1.5460976202574994,-0.7592484598977253,-0.9638698818938192,-0.012196597838772475,-1.0242950394631678,1.0371628797758534,1.3668222150732623,-2.4678525934292597,0.8992383319816453,1.2506408613597126,-0.18181818181818182,-0.749338214980347,1.3838231604645945,0.7483956202057681,1.4678467673746172,1.0562461139878943,-0.8239308035622614,-1.0562461139878943,-1.0562461139878943,-1.0562461139878943,-0.47485807993381696,0.8514934957128646
-1.729164152287607,1.3473650192233146,-0.9867543820659301,-0.9286022590827964,-0.261110690446479,-1.1940569381300195,-0.7164115288599121,-0.1678526754196793,1.5116432424616588,-0.2326177831310675,1.3910439378722839,-1.2796284324673164,-1.5479884506341552,1.3170919044533924,-0.9638698818938192,-0.7158464731525744,0.9762812094883317,-0.7639999988436854,-0.9630545684829674,0.9104534892938883,-0.8776198902774924,-0.7995900589021113,-0.18181818181818182,-0.749338214980347,-1.2729472743196013,0.4024766832028709,-0.6812700223393171,1.0562461139878943,-0.8239308035622614,-1.0562461139878943,-1.0562461139878943,-1.0562461139878943,-0.47485807993381696,-0.33663696342136523
-1.7280094516850777,-0.16529520444078485,-0.9867543820659301,1.2231812006050071,1.3798259726087438,-1.1940569381300195,-0.859553873228512,0.1722169016588537,-0.21792568484001032,-0.2326177831310675,0.14085465877796047,-1.2670637569938705,0.3428419260218562,1.3170919044533924,-0.9638698818938192,-0.7158464731525744,-1.0242950394631678,1.6600381384193197,1.2794518356899036,-0.7786995520676858,1.7876674431112138,-0.7995900589021113,-0.18181818181818182,0.05582462346558452,1.5166616822038044,-1.5000774703130637,1.4678467673746172,1.0562461139878943,-0.8239308035622614,-1.0562461139878943,-1.0562461139878943,-1.0562461139878943,-0.47485807993381696,0.8514934957128646
-1.7268547510825483,-0.43223524391092005,1.0134234194190632,-1.5358309292742374,-1.0845507276258262,-1.1940569381300195,-1.4798373654924446,-0.5929396467678455,1.5116432424616588,-0.2326177831310675,1.3910439378722839,1.4846001716907993,-0.3447327563985117,-0.7592484598977253,0.3924198205834123,0.6914532774750295,-1.0242950394631678,-0.18832559475216765,1.192081456306545,-0.7786995520676858,1.7876674431112138,-0.7995900589021113,-0.18181818181818182,0.8609874619115161,0.7196305517685456,0.4024766832028709,1.4678467673746172,-0.9467490452811846,-0.2174609239853592,0.9467490452811846,0.9467490452811846,0.9467490452811846,2.1058923544891015,-1.5247674225555952
-1.725700050480019,-1.2330553623213256,-0.9867543820659301,-1.4374958575216987,-0.9442164295997988,0.02436850894142899,-0.12475650546969957,0.5973038730070199,-1.082710148490845,-0.2326177831310675,-1.7344292598635247,1.2835653641156635,0.08500142011421805,-0.7592484598977253,0.3924198205834123,1.3951031527888316,-1.0242950394631678,0.049481952012040684,0.8425999387731106,-0.7786995520676858,1.7876674431112138,-0.7995900589021113,-0.18181818181818182,0.05582462346558452,-1.2729472743196013,-0.11640172230147491,-0.6812700223393171,-0.9467490452811846,-0.08767290075935598,0.9467490452811846,0.9467490452811846,0.9467490452811846,-0.47485807993381696,-1.5247674225555952
-1.7245453498774899,-0.2542752175974966,-0.9867543820659301,1.5321196377406145,2.0525439672661947,1.2427939560128776,0.09472842256215348,-0.08283528115004604,1.5116432424616588,-0.2326177831310675,0.7659492983251222,-0.6890886852153554,0.1709482554167641,1.3170919044533924,-0.9638698818938192,1.3951031527888316,-1.0242950394631678,2.7626506919508573,0.9008468583620164,-0.7786995520676858,0.010809220852076414,-0.7995900589021113,-0.18181818181818182,0.05582462346558452,-0.741593187362762,-1.5000774703130637,-0.6812700223393171,1.0562461139878943,-0.8239308035622614,-1.0562461139878943,-1.0562461139878943,-1.0562461139878943,-0.47485807993381696,0.8514934957128646
-1.7233906492749604,-0.34325523075420833,-0.9867543820659301,-1.2302914863148275,-1.3370316200208645,-1.1940569381300195,1.5547803351218716,-1.0180266181160118,-0.21792568484001032,-0.2326177831310675,0.7659492983251222,-0.6639593342684634,-0.7744669329112415,1.3170919044533924,-0.9638698818938192,1.3951031527888316,0.9762812094883317,-0.7639999988436854,-0.9630545684829674,0.9104534892938883,-0.8776198902774924,-0.7995900589021113,-0.18181818181818182,-0.749338214980347,1.250984638725385,-0.11640172230147491,1.4678467673746172,1.0562461139878943,-0.8239308035622614,-1.0562461139878943,-1.0562461139878943,-1.0562461139878943,-0.47485807993381696,0.8514934957128646
-1.7222359486724312,0.5465449008129091,1.0134234194190632,0.699356696650727,0.42408336904312216,1.2427939560128776,-1.5848084180294177,-0.42290485822857904,-0.21792568484001032,-0.2326177831310675,-1.109334620316363,-0.24932504364474606,0.3428419260218562,-0.7592484598977253,-0.9638698818938192,-1.4194963484663765,-1.0242950394631678,1.3603103615243533,0.8425999387731106,-2.4678525934292597,0.010809220852076414,-0.7995900589021113,-0.18181818181818182,0.05582462346558452,-1.405785796058811,1.0943145572086652,-0.6812700223393171,1.0562461139878943,-0.8239308035622614,-1.0562461139878943,-1.0562461139878943,-1.0562461139878943,-0.47485807993381696,-0.33663696342136523
-1.7210812480699018,-0.34325523075420833,-0.9867543820659301,0.07760618684843908,0.37992876262268294,0.02436850894142899,0.4191844031309797,1.3624604214337193,-1.082710148490845,-0.2326177831310675,0.14085465877796047,1.3149770527992786,1.0304166084422242,-0.7592484598977253,0.3924198205834123,-0.7158464731525744,-1.0242950394631678,0.8485015033143186,1.3376987552788095,-0.7786995520676858,1.3434528875464298,1.2506408613597126,-0.18181818181818182,-0.749338214980347,1.118146116986175,-1.1541585333101665,1.4678467673746172,-0.9467490452811846,0.8841161410627847,0.9467490452811846,0.9467490452811846,0.9467490452811846,2.1058923544891015,-1.5247674225555952
